0.109	0.250	255.911
0.109	0.266	255.912
0.109	0.281	255.909
0.109	0.297	255.878
0.109	0.312	255.902
0.109	0.328	255.877
0.109	0.344	255.872
0.109	0.359	255.891
0.109	0.375	255.888
0.109	0.391	255.881
0.109	0.406	255.883
0.109	0.422	255.879
0.109	0.438	255.872
0.109	0.453	255.905
0.109	0.469	255.890
0.109	0.484	255.898
0.109	0.500	255.894
0.109	0.516	255.887
0.109	0.531	255.903
0.109	0.547	255.890
0.109	0.562	255.898
0.109	0.578	255.900
0.109	0.594	255.905
0.109	0.609	255.918
0.109	0.625	255.918
0.109	0.641	255.900
0.109	0.656	255.912
0.109	0.672	255.894
0.109	0.688	255.884
0.109	0.703	255.892
0.109	0.719	255.890
0.109	0.734	255.913
0.109	0.750	255.908
0.109	0.766	255.891
0.109	0.781	255.917
0.109	0.797	255.894
0.109	0.812	255.889
0.109	0.828	255.931
0.109	0.844	255.898
0.109	0.859	255.921
0.109	0.875	255.926
0.109	0.891	255.890
0.109	0.906	255.910
0.109	0.922	255.881
0.109	0.938	255.894
0.109	0.953	255.883
0.109	0.969	255.885
0.109	0.984	255.884

0.125	0.000	255.906
0.125	0.016	255.883
0.125	0.031	255.876
0.125	0.047	255.879
0.125	0.062	255.877
0.125	0.078	255.890
0.125	0.094	255.896
0.125	0.109	255.892
0.125	0.125	255.903
0.125	0.141	255.896
0.125	0.156	255.896
0.125	0.172	255.901
0.125	0.188	255.912
0.125	0.203	255.920
0.125	0.219	255.909
0.125	0.234	255.909
0.125	0.250	255.915
0.125	0.266	255.907
0.125	0.281	255.905
0.125	0.297	255.895
0.125	0.312	255.900
0.125	0.328	255.887
0.125	0.344	255.878
0.125	0.359	255.885
0.125	0.375	255.875
0.125	0.391	255.892
0.125	0.406	255.885
0.125	0.422	255.888
0.125	0.438	255.874
0.125	0.453	255.904
0.125	0.469	255.895
0.125	0.484	255.887
0.125	0.500	255.903
0.125	0.516	255.890
0.125	0.531	255.884
0.125	0.547	255.903
0.125	0.562	255.895
0.125	0.578	255.904
0.125	0.594	255.889
0.125	0.609	255.906
0.125	0.625	255.902
0.125	0.641	255.886
0.125	0.656	255.910
0.125	0.672	255.883
0.125	0.688	255.886
0.125	0.703	255.900
0.125	0.719	255.889
0.125	0.734	255.909
0.125	0.750	255.905
0.125	0.766	255.904
0.125	0.781	255.919
0.125	0.797	255.905
0.125	0.812	255.899
0.125	0.828	255.935
0.125	0.844	255.907
0.125	0.859	255.932
0.125	0.875	255.935
0.125	0.891	255.891
0.125	0.906	255.924
0.125	0.922	255.896
0.125	0.938	255.884
0.125	0.953	255.900
0.125	0.969	255.896
0.125	0.984	255.894

0.141	0.000	255.867
0.141	0.016	255.869
0.141	0.031	255.857
0.141	0.047	255.893
0.141	0.062	255.893
0.141	0.078	255.901
0.141	0.094	255.894
0.141	0.109	255.900
0.141	0.125	255.891
0.141	0.141	255.918
0.141	0.156	255.902
0.141	0.172	255.911
0.141	0.188	255.913
0.141	0.203	255.908
0.141	0.219	255.927
0.141	0.234	255.900
0.141	0.250	255.899
0.141	0.266	255.909
0.141	0.281	255.906
0.141	0.297	255.880
0.141	0.312	255.894
0.141	0.328	255.887
0.141	0.344	255.884
0.141	0.359	255.862
0.141	0.375	255.885
0.141	0.391	255.870
0.141	0.406	255.864
0.141	0.422	255.883
0.141	0.438	255.872
0.141	0.453	255.899
0.141	0.469	255.895
0.141	0.484	255.907
0.141	0.500	255.888
0.141	0.516	255.915
0.141	0.531	255.913
0.141	0.547	255.890
0.141	0.562	255.897
0.141	0.578	255.911
0.141	0.594	255.902
0.141	0.609	255.911
0.141	0.625	255.920
0.141	0.641	255.906
0.141	0.656	255.904
0.141	0.672	255.918
0.141	0.688	255.910
0.141	0.703	255.898
0.141	0.719	255.912
0.141	0.734	255.903
0.141	0.750	255.905
0.141	0.766	255.889
0.141	0.781	255.893
0.141	0.797	255.896
0.141	0.812	255.889
0.141	0.828	255.907
0.141	0.844	255.880
0.141	0.859	255.908
0.141	0.875	255.901
0.141	0.891	255.885
0.141	0.906	255.886
0.141	0.922	255.889
0.141	0.938	255.881
0.141	0.953	255.889
0.141	0.969	255.882
0.141	0.984	255.858

0.156	0.000	255.873
0.156	0.016	255.870
0.156	0.031	255.862
0.156	0.047	255.901
0.156	0.062	255.896
0.156	0.078	255.896
0.156	0.094	255.900
0.156	0.109	255.890
0.156	0.125	255.882
0.156	0.141	255.905
0.156	0.156	255.899
0.156	0.172	255.917
0.156	0.188	255.911
0.156	0.203	255.907
0.156	0.219	255.927
0.156	0.234	255.900
0.156	0.250	255.910
0.156	0.266	255.909
0.156	0.281	255.908
0.156	0.297	255.878
0.156	0.312	255.896
0.156	0.328	255.887
0.156	0.344	255.884
0.156	0.359	255.869
0.156	0.375	255.889
0.156	0.391	255.884
0.156	0.406	255.871
0.156	0.422	255.891
0.156	0.438	255.885
0.156	0.453	255.908
0.156	0.469	255.892
0.156	0.484	255.897
0.156	0.500	255.898
0.156	0.516	255.894
0.156	0.531	255.911
0.156	0.547	255.888
0.156	0.562	255.890
0.156	0.578	255.904
0.156	0.594	255.900
0.156	0.609	255.917
0.156	0.625	255.916
0.156	0.641	255.900
0.156	0.656	255.911
0.156	0.672	255.913
0.156	0.688	255.901
0.156	0.703	255.903
0.156	0.719	255.908
0.156	0.734	255.901
0.156	0.750	255.917
0.156	0.766	255.889
0.156	0.781	255.909
0.156	0.797	255.880
0.156	0.812	255.882
0.156	0.828	255.921
0.156	0.844	255.887
0.156	0.859	255.912
0.156	0.875	255.922
0.156	0.891	255.889
0.156	0.906	255.898
0.156	0.922	255.885
0.156	0.938	255.900
0.156	0.953	255.877
0.156	0.969	255.882
0.156	0.984	255.864

0.172	0.000	255.879
0.172	0.016	255.883
0.172	0.031	255.872
0.172	0.047	255.896
0.172	0.062	255.880
0.172	0.078	255.913
0.172	0.094	255.900
0.172	0.109	255.923
0.172	0.125	255.929
0.172	0.141	255.936
0.172	0.156	255.942
0.172	0.172	255.917
0.172	0.188	255.914
0.172	0.203	255.929
0.172	0.219	255.929
0.172	0.234	255.907
0.172	0.250	255.900
0.172	0.266	255.910
0.172	0.281	255.900
0.172	0.297	255.879
0.172	0.312	255.892
0.172	0.328	255.885
0.172	0.344	255.881
0.172	0.359	255.879
0.172	0.375	255.886
0.172	0.391	255.872
0.172	0.406	255.865
0.172	0.422	255.909
0.172	0.438	255.895
0.172	0.453	255.912
0.172	0.469	255.910
0.172	0.484	255.921
0.172	0.500	255.914
0.172	0.516	255.915
0.172	0.531	255.918
0.172	0.547	255.914
0.172	0.562	255.907
0.172	0.578	255.901
0.172	0.594	255.897
0.172	0.609	255.915
0.172	0.625	255.919
0.172	0.641	255.898
0.172	0.656	255.897
0.172	0.672	255.920
0.172	0.688	255.901
0.172	0.703	255.910
0.172	0.719	255.926
0.172	0.734	255.917
0.172	0.750	255.915
0.172	0.766	255.885
0.172	0.781	255.907
0.172	0.797	255.873
0.172	0.812	255.879
0.172	0.828	255.890
0.172	0.844	255.874
0.172	0.859	255.895
0.172	0.875	255.898
0.172	0.891	255.893
0.172	0.906	255.896
0.172	0.922	255.915
0.172	0.938	255.896
0.172	0.953	255.887
0.172	0.969	255.910
0.172	0.984	255.873

0.188	0.000	255.873
0.188	0.016	255.869
0.188	0.031	255.862
0.188	0.047	255.882
0.188	0.062	255.874
0.188	0.078	255.897
0.188	0.094	255.901
0.188	0.109	255.913
0.188	0.125	255.912
0.188	0.141	255.936
0.188	0.156	255.931
0.188	0.172	255.921
0.188	0.188	255.925
0.188	0.203	255.930
0.188	0.219	255.936
0.188	0.234	255.903
0.188	0.250	255.919
0.188	0.266	255.914
0.188	0.281	255.910
0.188	0.297	255.894
0.188	0.312	255.892
0.188	0.328	255.878
0.188	0.344	255.886
0.188	0.359	255.865
0.188	0.375	255.878
0.188	0.391	255.872
0.188	0.406	255.871
0.188	0.422	255.886
0.188	0.438	255.871
0.188	0.453	255.903
0.188	0.469	255.903
0.188	0.484	255.922
0.188	0.500	255.897
0.188	0.516	255.917
0.188	0.531	255.914
0.188	0.547	255.913
0.188	0.562	255.906
0.188	0.578	255.913
0.188	0.594	255.894
0.188	0.609	255.914
0.188	0.625	255.907
0.188	0.641	255.901
0.188	0.656	255.906
0.188	0.672	255.909
0.188	0.688	255.910
0.188	0.703	255.911
0.188	0.719	255.921
0.188	0.734	255.908
0.188	0.750	255.906
0.188	0.766	255.890
0.188	0.781	255.908
0.188	0.797	255.876
0.188	0.812	255.895
0.188	0.828	255.895
0.188	0.844	255.876
0.188	0.859	255.892
0.188	0.875	255.903
0.188	0.891	255.891
0.188	0.906	255.889
0.188	0.922	255.897
0.188	0.938	255.885
0.188	0.953	255.884
0.188	0.969	255.895
0.188	0.984	255.874

0.203	0.000	255.911
0.203	0.016	255.885
0.203	0.031	255.898
0.203	0.047	255.893
0.203	0.062	255.883
0.203	0.078	255.914
0.203	0.094	255.907
0.203	0.109	255.941
0.203	0.125	255.930
0.203	0.141	255.937
0.203	0.156	255.949
0.203	0.172	255.926
0.203	0.188	255.929
0.203	0.203	255.930
0.203	0.219	255.933
0.203	0.234	255.909
0.203	0.250	255.905
0.203	0.266	255.899
0.203	0.281	255.891
0.203	0.297	255.906
0.203	0.312	255.896
0.203	0.328	255.878
0.203	0.344	255.895
0.203	0.359	255.889
0.203	0.375	255.878
0.203	0.391	255.900
0.203	0.406	255.894
0.203	0.422	255.909
0.203	0.438	255.904
0.203	0.453	255.914
0.203	0.469	255.904
0.203	0.484	255.909
0.203	0.500	255.909
0.203	0.516	255.923
0.203	0.531	255.917
0.203	0.547	255.908
0.203	0.562	255.912
0.203	0.578	255.922
0.203	0.594	255.918
0.203	0.609	255.926
0.203	0.625	255.925
0.203	0.641	255.923
0.203	0.656	255.931
0.203	0.672	255.920
0.203	0.688	255.931
0.203	0.703	255.900
0.203	0.719	255.904
0.203	0.734	255.887
0.203	0.750	255.901
0.203	0.766	255.901
0.203	0.781	255.891
0.203	0.797	255.881
0.203	0.812	255.876
0.203	0.828	255.882
0.203	0.844	255.876
0.203	0.859	255.900
0.203	0.875	255.899
0.203	0.891	255.913
0.203	0.906	255.912
0.203	0.922	255.917
0.203	0.938	255.916
0.203	0.953	255.899
0.203	0.969	255.918
0.203	0.984	255.905

0.219	0.000	255.902
0.219	0.016	255.873
0.219	0.031	255.887
0.219	0.047	255.888
0.219	0.062	255.877
0.219	0.078	255.915
0.219	0.094	255.903
0.219	0.109	255.930
0.219	0.125	255.916
0.219	0.141	255.938
0.219	0.156	255.942
0.219	0.172	255.934
0.219	0.188	255.925
0.219	0.203	255.910
0.219	0.219	255.933
0.219	0.234	255.896
0.219	0.250	255.894
0.219	0.266	255.892
0.219	0.281	255.902
0.219	0.297	255.882
0.219	0.312	255.896
0.219	0.328	255.871
0.219	0.344	255.886
0.219	0.359	255.885
0.219	0.375	255.870
0.219	0.391	255.893
0.219	0.406	255.878
0.219	0.422	255.899
0.219	0.438	255.902
0.219	0.453	255.920
0.219	0.469	255.904
0.219	0.484	255.923
0.219	0.500	255.915
0.219	0.516	255.919
0.219	0.531	255.921
0.219	0.547	255.904
0.219	0.562	255.910
0.219	0.578	255.920
0.219	0.594	255.906
0.219	0.609	255.925
0.219	0.625	255.931
0.219	0.641	255.905
0.219	0.656	255.910
0.219	0.672	255.931
0.219	0.688	255.919
0.219	0.703	255.895
0.219	0.719	255.927
0.219	0.734	255.894
0.219	0.750	255.900
0.219	0.766	255.882
0.219	0.781	255.904
0.219	0.797	255.877
0.219	0.812	255.875
0.219	0.828	255.879
0.219	0.844	255.872
0.219	0.859	255.904
0.219	0.875	255.896
0.219	0.891	255.902
0.219	0.906	255.898
0.219	0.922	255.915
0.219	0.938	255.915
0.219	0.953	255.896
0.219	0.969	255.906
0.219	0.984	255.901

0.234	0.000	255.916
0.234	0.016	255.914
0.234	0.031	255.909
0.234	0.047	255.926
0.234	0.062	255.915
0.234	0.078	255.933
0.234	0.094	255.941
0.234	0.109	255.958
0.234	0.125	255.953
0.234	0.141	255.926
0.234	0.156	255.946
0.234	0.172	255.914
0.234	0.188	255.922
0.234	0.203	255.910
0.234	0.219	255.916
0.234	0.234	255.899
0.234	0.250	255.902
0.234	0.266	255.918
0.234	0.281	255.903
0.234	0.297	255.914
0.234	0.312	255.921
0.234	0.328	255.896
0.234	0.344	255.905
0.234	0.359	255.904
0.234	0.375	255.899
0.234	0.391	255.911
0.234	0.406	255.897
0.234	0.422	255.914
0.234	0.438	255.897
0.234	0.453	255.909
0.234	0.469	255.916
0.234	0.484	255.912
0.234	0.500	255.916
0.234	0.516	255.935
0.234	0.531	255.930
0.234	0.547	255.920
0.234	0.562	255.931
0.234	0.578	255.895
0.234	0.594	255.919
0.234	0.609	255.919
0.234	0.625	255.908
0.234	0.641	255.925
0.234	0.656	255.934
0.234	0.672	255.907
0.234	0.688	255.922
0.234	0.703	255.882
0.234	0.719	255.899
0.234	0.734	255.895
0.234	0.750	255.884
0.234	0.766	255.912
0.234	0.781	255.897
0.234	0.797	255.910
0.234	0.812	255.909
0.234	0.828	255.904
0.234	0.844	255.907
0.234	0.859	255.911
0.234	0.875	255.909
0.234	0.891	255.917
0.234	0.906	255.908
0.234	0.922	255.930
0.234	0.938	255.932
0.234	0.953	255.916
0.234	0.969	255.908
0.234	0.984	255.905

0.250	0.000	255.903
0.250	0.016	255.902
0.250	0.031	255.909
0.250	0.047	255.914
0.250	0.062	255.917
0.250	0.078	255.938
0.250	0.094	255.926
0.250	0.109	255.938
0.250	0.125	255.943
0.250	0.141	255.924
0.250	0.156	255.946
0.250	0.172	255.911
0.250	0.188	255.922
0.250	0.203	255.926
0.250	0.219	255.919
0.250	0.234	255.909
0.250	0.250	255.917
0.250	0.266	255.907
0.250	0.281	255.897
0.250	0.297	255.907
0.250	0.312	255.912
0.250	0.328	255.900
0.250	0.344	255.892
0.250	0.359	255.898
0.250	0.375	255.888
0.250	0.391	255.890
0.250	0.406	255.891
0.250	0.422	255.909
0.250	0.438	255.894
0.250	0.453	255.920
0.250	0.469	255.919
0.250	0.484	255.918
0.250	0.500	255.910
0.250	0.516	255.913
0.250	0.531	255.915
0.250	0.547	255.924
0.250	0.562	255.917
0.250	0.578	255.908
0.250	0.594	255.909
0.250	0.609	255.917
0.250	0.625	255.915
0.250	0.641	255.932
0.250	0.656	255.930
0.250	0.672	255.908
0.250	0.688	255.915
0.250	0.703	255.897
0.250	0.719	255.897
0.250	0.734	255.898
0.250	0.750	255.898
0.250	0.766	255.900
0.250	0.781	255.888
0.250	0.797	255.895
0.250	0.812	255.888
0.250	0.828	255.886
0.250	0.844	255.891
0.250	0.859	255.907
0.250	0.875	255.890
0.250	0.891	255.918
0.250	0.906	255.912
0.250	0.922	255.927
0.250	0.938	255.926
0.250	0.953	255.905
0.250	0.969	255.911
0.250	0.984	255.916

0.266	0.000	255.926
0.266	0.016	255.927
0.266	0.031	255.945
0.266	0.047	255.931
0.266	0.062	255.931
0.266	0.078	255.939
0.266	0.094	255.944
0.266	0.109	255.952
0.266	0.125	255.954
0.266	0.141	255.949
0.266	0.156	255.934
0.266	0.172	255.918
0.266	0.188	255.933
0.266	0.203	255.930
0.266	0.219	255.921
0.266	0.234	255.907
0.266	0.250	255.927
0.266	0.266	255.898
0.266	0.281	255.900
0.266	0.297	255.902
0.266	0.312	255.914
0.266	0.328	255.907
0.266	0.344	255.912
0.266	0.359	255.906
0.266	0.375	255.917
0.266	0.391	255.893
0.266	0.406	255.894
0.266	0.422	255.897
0.266	0.438	255.897
0.266	0.453	255.888
0.266	0.469	255.881
0.266	0.484	255.908
0.266	0.500	255.889
0.266	0.516	255.899
0.266	0.531	255.894
0.266	0.547	255.915
0.266	0.562	255.901
0.266	0.578	255.893
0.266	0.594	255.907
0.266	0.609	255.910
0.266	0.625	255.903
0.266	0.641	255.905
0.266	0.656	255.918
0.266	0.672	255.916
0.266	0.688	255.904
0.266	0.703	255.892
0.266	0.719	255.899
0.266	0.734	255.896
0.266	0.750	255.902
0.266	0.766	255.897
0.266	0.781	255.911
0.266	0.797	255.919
0.266	0.812	255.900
0.266	0.828	255.923
0.266	0.844	255.916
0.266	0.859	255.924
0.266	0.875	255.931
0.266	0.891	255.929
0.266	0.906	255.927
0.266	0.922	255.942
0.266	0.938	255.944
0.266	0.953	255.925
0.266	0.969	255.917
0.266	0.984	255.942

0.281	0.000	255.915
0.281	0.016	255.914
0.281	0.031	255.922
0.281	0.047	255.936
0.281	0.062	255.921
0.281	0.078	255.954
0.281	0.094	255.947
0.281	0.109	255.951
0.281	0.125	255.959
0.281	0.141	255.938
0.281	0.156	255.948
0.281	0.172	255.910
0.281	0.188	255.918
